INSTNM,STABBR,REGION,ADM_RATE,UGDS,COSTT4_A,MD_EARN_WNE_P10,MD_EARN_WNE_P6,DEBT_MDN_SUPP,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_4_POOLED_SUPP,RET_FT4_POOLED_SUPP,isNCF
Cabrillo College,CA,West,,10556,14270,33300,24300,6500,0.392537313,0.361581921,0.477272727,0.568627451,,,,FALSE
California Baptist University,CA,West,0.7708,7397,43158,42600,34300,20820.5,0.53948313,0.406217617,0.538377193,0.682068207,0.5923,0.602,0.7706,FALSE
California College of the Arts,CA,West,0.6369,1475,61515,37200,29400,25000,0.633779264,0.562992126,0.64,0.733727811,0.6052,0.5699,0.8226,FALSE
University of California-Hastings College of Law,CA,West,,,,114700,86100,3000,,,,,,,,FALSE
California Institute of Technology,CA,West,0.0774,961,66774,85900,54500,11500,,,,,0.9136,0.9281,0.9811,FALSE
California Lutheran University,CA,West,0.7275,2959,55546,54200,38500,18219.5,0.706026059,0.559006211,0.686813187,0.806273063,0.7206,0.6713,0.8475,FALSE
California Polytechnic State University-San Luis Obispo,CA,West,0.3461,21303,25960,66900,52100,16500,0.866803747,0.815841584,0.848615917,0.899592944,0.794,0.7754,0.9486,FALSE
Alliant International University-San Diego,CA,West,0.8,391,33375,59500,59600,5000,0.418181818,0.382352941,,,,,0.6078,FALSE
California State University-Bakersfield,CA,West,0.6112,8705,16832,47800,36400,10000,0.552295918,0.491676576,0.610503282,0.642592593,0.4172,0.4501,0.7593,FALSE
California State University-Stanislaus,CA,West,0.7706,9054,15732,45400,35000,11198,0.64487222,0.606602476,0.662447257,0.708674304,0.5479,0.6158,0.8224,FALSE
California State University-San Bernardino,CA,West,0.5713,18088,18202,44500,33100,12832,0.521854745,0.482917214,0.555435371,0.572064057,0.5442,0.5723,0.8524,FALSE
California State Polytechnic University-Pomona,CA,West,0.5507,24205,21137,54000,39900,15275,0.725610828,0.700123406,0.750139121,0.737850787,0.6692,0.6928,0.8723,FALSE
California State University-Chico,CA,West,0.6778,16546,22917,48100,38200,14250,0.710434445,0.6291423,0.742837177,0.782426778,0.6684,0.6518,0.8469,FALSE
California State University-Dominguez Hills,CA,West,0.5368,13258,14463,44700,33100,12500,0.507000424,0.462316818,0.566023739,0.604,0.4265,0.4137,0.7943,FALSE
California State University-Fresno,CA,West,0.5941,21877,16205,44700,32400,11342,0.637693485,0.599068434,0.653182309,0.70178282,0.5603,0.6325,0.7994,FALSE
California State University-Fullerton,CA,West,0.4572,35045,17529,47200,35100,12500,0.702105386,0.670249933,0.739809524,0.710795202,0.6434,0.6571,0.8775,FALSE
California State University-East Bay,CA,West,0.7405,13433,21267,51700,40600,12372,0.616416553,0.564488392,0.656518345,0.704171934,0.4528,0.4732,0.7603,FALSE
California State University-Long Beach,CA,West,0.2799,31402,18104,48100,36500,13000,0.706665176,0.66108054,0.742204496,0.745196706,0.6869,0.7299,0.8905,FALSE
California State University-Los Angeles,CA,West,0.4645,24780,13612,46100,33700,11000,0.582207405,0.551410373,0.620238772,0.636080871,0.4648,0.541,0.7908,FALSE
California State University-Northridge,CA,West,0.5765,35620,15960,45400,33700,11000,0.606703352,0.557898926,0.640593392,0.678981528,0.5067,0.5533,0.7871,FALSE
California State University-Sacramento,CA,West,0.6776,28410,18989,48900,38600,12500,0.655040035,0.605370036,0.688200149,0.720478326,0.4846,0.5455,0.8219,FALSE
University of California-Berkeley,CA,West,0.1711,30574,36172,64700,48700,12643,0.801683817,0.744033872,0.842077372,0.839813375,0.9138,0.9297,0.9706,FALSE
University of California-Davis,CA,West,0.4336,30046,34435,58200,40400,12334,0.831054202,0.805253623,0.839188134,0.860829493,0.8493,0.8587,0.9285,FALSE
University of California-Irvine,CA,West,0.3651,29295,31976,58400,41100,15000,0.775523046,0.739848282,0.781907091,0.807822308,0.8597,0.8831,0.9313,FALSE
University of California-Los Angeles,CA,West,0.161,30994,33751,60700,44500,14544,0.786315649,0.73540856,0.804497476,0.839189189,0.9099,0.9251,0.9672,FALSE
University of California-Riverside,CA,West,0.5723,20044,32308,49700,33700,16530,0.667307692,0.63800905,0.679460143,0.695451929,0.7387,0.7306,0.8984,FALSE
University of California-San Diego,CA,West,0.3399,28577,31794,59900,43400,16400,0.820720608,0.786696604,0.841233141,0.857219538,0.8596,0.8831,0.9483,FALSE
University of California-San Francisco,CA,West,,,,143700,95400,6500,,,,,,,,FALSE
University of California-Santa Barbara,CA,West,0.3281,22181,34990,55300,39000,15000,0.745890641,0.699810606,0.743576017,0.797174571,0.8188,0.8246,0.9253,FALSE
University of California-Santa Cruz,CA,West,0.5094,17577,35315,46900,33800,17200,0.749773838,0.697533971,0.74745051,0.807261079,0.7708,0.79,0.9039,FALSE
Sofia University,CA,West,,11,,,,,,,,,,,,FALSE
California Beauty School,CA,West,,98,,,,6333,0.460869565,0.395061728,,,,,,FALSE
California Christian College,CA,West,1,16,25890,,,,,,,,,,,FALSE
California Hair Design Academy,CA,West,,206,,17800,18200,5500,0.46692607,0.409090909,,,,,,FALSE
California Institute of the Arts,CA,West,0.2406,979,66475,37900,26900,27000,0.665036675,0.602941177,0.682242991,0.704819277,0.6655,0.6042,0.8942,FALSE
California State University Maritime Academy,CA,West,0.6635,1048,22301,82900,73100,20500,0.818421053,0.798611111,0.849056604,0.815384615,0.6304,0.5853,0.7939,FALSE
California Western School of Law,CA,West,,,,78500,67400,,,,,,,,,FALSE
Canada College,CA,West,,4996,8911,31500,29200,6500,0.383116883,0.368,,,,,,FALSE
College of the Canyons,CA,West,,17828,11293,39400,26900,5268,0.345721694,0.291777188,0.386363636,0.561151079,,,,FALSE
Career Academy of Beauty,CA,West,,139,,23200,17000,6333,0.592,0.524096386,,,,,,FALSE
Casa Loma College-Van Nuys,CA,West,0.8448,215,,49600,39000,18320,0.369538077,0.301038062,0.532163743,0.596153846,,,,FALSE
CET-San Diego,CA,West,,201,,23800,19500,5500,0.312010796,0.270761517,0.55626327,0.697674419,,,,FALSE
CET-San Jose,CA,West,,242,,23800,19500,5500,0.312010796,0.270761517,0.55626327,0.697674419,,,,FALSE
CET-El Centro,CA,West,,222,,23800,19500,5500,0.312010796,0.270761517,0.55626327,0.697674419,,,,FALSE
CET-Colton,CA,West,,173,,23800,19500,5500,0.312010796,0.270761517,0.55626327,0.697674419,,,,FALSE
CET-Watsonville,CA,West,,78,,23800,19500,5500,0.312010796,0.270761517,0.55626327,0.697674419,,,,FALSE
CET-Salinas,CA,West,,74,,23800,19500,5500,0.312010796,0.270761517,0.55626327,0.697674419,,,,FALSE
Cerritos College,CA,West,,16744,14874,31900,24500,5500,0.341441441,0.298980748,0.49726776,0.545454546,,,,FALSE
Cerro Coso Community College,CA,West,,4736,14137,28000,20400,2625,,,,,,,,FALSE
Chabot College,CA,West,,12512,11777,34600,27500,5564.5,0.341991342,0.318051576,0.423529412,,,,,FALSE
Chaffey College,CA,West,,19725,15463,31500,24400,3004.5,0.350574713,0.290598291,,,,,,FALSE
Chapman University,CA,West,0.5724,6740,66430,54500,43900,19000,0.676021461,0.562592047,0.632075472,0.785429142,0.7896,0.7881,0.8984,FALSE
Charles R Drew University of Medicine and Science,CA,West,0.9016,138,,81900,67100,15813,0.463636364,0.5,,,,,,FALSE
Concordia University-Irvine,CA,West,0.5845,1821,46935,46400,36000,18500,0.686295503,0.590747331,0.676666667,0.770538244,0.5907,0.5911,0.7635,FALSE
San Diego Christian College,CA,West,0.6235,657,43515,36700,27700,15822.5,0.451171875,0.29787234,0.486842105,0.696,0.546,0.3729,0.7143,FALSE
Church Divinity School of the Pacific,CA,West,,,,,,,,,,,,,,FALSE
Citrus College,CA,West,,11629,9307,30900,23800,5190,0.286538462,0.253229974,0.333333333,0.548387097,,,,FALSE
Citrus Heights Beauty College,CA,West,,92,,,,,,,,,,,,FALSE
City College of San Francisco,CA,West,,23574,10324,35100,26800,5250,0.375126904,0.357619915,0.452,0.506849315,,,,FALSE
Claremont Graduate University,CA,West,,,,67000,,7268,,,,,,,,FALSE
Claremont McKenna College,CA,West,0.1036,1334,69385,72900,55900,13000,,,,,0.9126,0.9153,0.9458,FALSE
Milan Institute-Visalia,CA,West,,286,,24200,20200,8104,0.314487633,0.280799112,0.456852792,0.382352941,,,,FALSE
Clovis Adult Education,CA,West,,792,,34500,30100,,,,,,,,,FALSE
Coastline Community College,CA,West,,9764,15144,35100,27900,6000,0.377181208,0.336936937,0.465838509,,,,,FALSE
Cogswell College,CA,West,0.6404,603,32122,49800,28800,18740,0.441558442,0.38961039,0.413043478,0.612903226,0.3521,0.3143,0.7619,FALSE
Coleman University,CA,West,,222,34460,46600,33400,20000,0.476923077,0.416149068,0.521428571,0.706896552,0.5727,,0.4242,FALSE
Coba Academy,CA,West,,61,,19000,22300,7942.5,0.433962264,,,,,,,FALSE
Western University of Health Sciences,CA,West,,,,106100,108100,,,,,,,,,FALSE
Columbia College,CA,West,,2216,11775,27300,21800,,,,,,,,,FALSE
Columbia College Hollywood,CA,West,0.4953,453,30863,31400,23800,13417,0.383333333,0.318181818,0.306451613,0.558823529,0.521,0.5098,0.8485,FALSE
Compton College,CA,West,,6212,14926,31800,22100,3500,0.24520548,0.2224,,,,,,FALSE
Contra Costa College,CA,West,,5372,12881,33200,24700,4750,0.27756654,0.245454546,,,,,,FALSE
Cosumnes River College,CA,West,,13027,10738,29700,22500,5500,0.251456311,0.225536993,0.352941177,0.41025641,,,,FALSE
Crafton Hills College,CA,West,,5373,19525,33000,24600,,,,,,,,,FALSE
Cuesta College,CA,West,,7858,14167,35600,29500,5500,0.546184739,0.474327628,0.641975309,0.625,,,,FALSE
Cuyamaca College,CA,West,,7922,10286,29000,22400,3500,0.425287356,0.403508772,,,,,,FALSE
Cypress College,CA,West,,14434,10307,35600,27100,5250,0.419402985,0.384773663,0.490196078,0.612903226,0.361,,,FALSE
De Anza College,CA,West,,18183,11249,41700,31800,5500,0.414993307,0.389249305,0.46440678,0.525,,,,FALSE
International School of Beauty Inc,CA,West,,159,,,15300,6365,0.350769231,0.328301887,,,,,,FALSE
Dell'Arte International School of Physical Theatre,CA,West,,19,,,,,,,,,,,,FALSE
College of the Desert,CA,West,,10074,15024,30600,25200,3500,0.316455696,0.238754325,0.530864198,,,,,FALSE
Design Institute of San Diego,CA,West,0.5,126,31825,36800,32100,24335,0.637037037,0.547945206,,,0.4474,0.5435,0.6389,FALSE
Diablo Valley College,CA,West,,17926,12292,37600,27800,4250,0.510067114,0.450236967,,,,,,FALSE
Dominican University of California,CA,West,0.8843,1284,61248,55600,44400,27000,0.715319662,0.574380165,0.728624535,0.811320755,0.7196,0.6421,0.8626,FALSE
Dominican School of Philosophy & Theology,CA,West,,,,,,,,,,,,,,FALSE
East Los Angeles College,CA,West,,29896,15093,31300,23800,4786.5,0.372943327,0.353319058,,,,,,FALSE
El Camino Community College District,CA,West,,21663,15936,31800,22100,3500,0.24520548,0.2224,,,,,,FALSE
Elegance International,CA,West,,354,,19100,23500,7600,0.462121212,0.391304348,,,,,,FALSE
Emperor's College of Traditional Oriental Medicine,CA,West,,,,,,,,,,,,,,FALSE
Empire College,CA,West,,333,,33300,28800,12527.5,0.403539823,0.333333333,0.51908397,0.707317073,0.5737,,,FALSE
Evergreen Valley College,CA,West,,7780,17876,36600,25700,5500,0.565737052,0.550458716,,,,,,FALSE
FIDM-Fashion Institute of Design & Merchandising-Los Angeles,CA,West,0.3947,2367,48738,37200,33900,12500,0.62595226,0.572649573,0.614497529,0.704904406,0.671,0.8505,0.9226,FALSE
FIDM-Fashion Institute of Design & Merchandising-San Francisco,CA,West,0.3687,279,46244,37200,33900,12500,0.62595226,0.572649573,0.614497529,0.704904406,0.6644,0.853,0.9375,FALSE
FIDM-Fashion Institute of Design & Merchandising-Orange County,CA,West,0.5669,71,42591,37200,33900,12500,0.62595226,0.572649573,0.614497529,0.704904406,,,,FALSE
Feather River Community College District,CA,West,,1346,16299,29100,23100,5500,0.317596567,0.24437299,0.413461539,0.568627451,0.369,,,FALSE
Federico Beauty Institute,CA,West,,253,,25900,22100,6333,0.539083558,0.467592593,0.621359223,0.673076923,,,,FALSE
Fielding Graduate University,CA,West,,,,,,,,,,,,,,FALSE
Five Branches University,CA,West,,,,,,,,,,,,,,FALSE
Hair California Beauty Academy,CA,West,,4,,,,,,,,,,,,FALSE
Redondo Beach Beauty College,CA,West,,27,,,,,,,,,,,,FALSE
Foothill College,CA,West,,13873,11726,46500,33400,6468,0.442028986,0.382352941,0.547717842,0.607594937,0.588,,,FALSE
Franciscan School of Theology,CA,West,,,,,,,,,,,,,,FALSE
Fredrick and Charles Beauty College,CA,West,,61,,17400,,,,,,,,,,FALSE
Fresno City College,CA,West,,19322,9506,28000,20800,2625,0.342632332,0.299368801,0.493723849,0.58,,,,FALSE
Fresno Pacific University,CA,West,0.7239,2791,38420,43900,34900,18000,0.53372093,0.434666667,0.576190476,0.673529412,0.6366,0.5882,0.8215,FALSE
Fuller Theological Seminary,CA,West,,,,,,,,,,,,,,FALSE
Fullerton College,CA,West,,21969,11056,33400,25200,4750,0.362637363,0.312217195,0.442307692,0.593406593,,,,FALSE
Gavilan College,CA,West,,5013,11176,30400,23100,4500,0.339726027,0.305454546,0.4375,,,,,FALSE
Gemological Institute of America-Carlsbad,CA,West,,203,,46500,38500,8233,0.80733945,0.754098361,,,,,,FALSE
Glendale Community College,CA,West,,12996,9888,33200,23500,4961,0.569395018,0.569744597,,,,,,FALSE
Glendale Career College,CA,West,,507,,28900,28800,9319,0.414906832,0.371323529,0.490654206,0.574468085,,,,FALSE
Golden Gate University-San Francisco,CA,West,,416,,71100,66100,18750,0.559006211,0.495327103,0.554744526,0.653846154,,,,FALSE
Golden West College,CA,West,,10842,10951,33300,24400,4750,0.50310559,0.489010989,,,,,,FALSE
Graduate Theological Union,CA,West,,,,,,,,,,,,,,FALSE
Grossmont College,CA,West,,16304,9956,34000,24900,3500,0.439058172,0.396856582,0.481751825,0.644736842,,,,FALSE
Salon Success Academy-Riverside,CA,West,,61,,19300,15500,9053,0.361702128,0.388888889,,,,,,FALSE
Hartnell College,CA,West,,11218,16171,32100,25100,3500,0.276595745,0.234234234,,,,,,FALSE
Harvey Mudd College,CA,West,0.1542,844,71917,88800,72500,21254,,,,,0.9459,0.912,0.9789,FALSE
Hilltop Beauty School,CA,West,,110,,25400,22500,,,,,,,,,FALSE
Holy Names University,CA,West,0.5256,589,53298,50800,39600,20197,0.53442029,0.448430493,0.56043956,0.632653061,0.4364,0.4575,0.7757,FALSE
Pacifica Graduate Institute,CA,West,,,,,,,,,,,,,,FALSE
Humboldt State University,CA,West,0.8183,7846,23661,36600,26200,13600,0.57681252,0.528688525,0.601440576,0.636690648,0.461,0.4887,0.6934,FALSE
Humphreys University-Stockton and Modesto Campuses,CA,West,,319,25489,28800,25400,20880.5,0.256157636,0.219378428,0.296116505,0.457627119,0.3889,0.7805,0.7719,FALSE
Imperial Valley College,CA,West,,7360,10585,25400,18400,,,,,,,,,FALSE
Institute for Business and Technology,CA,West,,587,,33400,26800,7600,0.35380117,0.315068493,0.436464088,0.738095238,,,,FALSE
Interior Designers Institute,CA,West,,208,,37800,35000,17575,0.673267327,,0.53125,,,,,FALSE
Toni & Guy Hairdressing Academy-Santa Monica,CA,West,,222,,,19400,10556,0.449244061,0.399305556,0.513513514,0.5625,,,,FALSE
Irvine Valley College,CA,West,,11631,10988,36900,27100,5500,0.413793103,0.347560976,,,,,,FALSE
Bellus Academy-El Cajon,CA,West,,155,,22800,17500,6333,0.320610687,0.265306122,,,,,,FALSE
John F. Kennedy University,CA,West,,96,,58000,39200,18500,0.473214286,0.365217391,0.507462687,0.714285714,,,,FALSE
American Jewish University,CA,West,0.8293,63,51820,,,12750,0.5,,,,0.3667,0.6667,0.6774,FALSE
Reedley College,CA,West,,8624,9546,26300,20900,3500,0.368312757,0.349431818,0.432692308,0.366666667,,,,FALSE
Life Pacific College,CA,West,0.9669,489,26502,32700,28400,13000,0.517241379,0.488095238,0.443037975,0.637681159,0.4878,0.3855,0.6744,FALSE
Argosy University-The Art Institute of California-San Diego,CA,West,,846,30447,41400,30300,13437.5,0.26831745,0.21943488,0.347314202,0.516835917,0.4419,0.4737,0.5848,FALSE
University of La Verne,CA,West,0.4754,5120,52724,49200,41700,21580,0.522414402,0.418350168,0.550468262,0.66374269,0.6635,0.6399,0.8437,FALSE
Laguna College of Art and Design,CA,West,0.3346,636,45105,32900,24900,20125,0.612903226,0.382352941,0.711111111,0.767123288,0.4874,0.5794,0.8476,FALSE
Lake Tahoe Community College,CA,West,,1810,12088,25900,20700,,,,,,,,,FALSE
Lancaster Beauty School,CA,West,,117,,15900,12100,7500,0.290322581,0.243697479,,,,,,FALSE
Laney College,CA,West,,8817,12953,27700,21200,7000,0.251141553,0.248756219,,,,,,FALSE
Lassen Community College,CA,West,,2187,15788,31300,21500,5500,0.305084746,0.201219512,,,,,,FALSE
Life Chiropractic College West,CA,West,,,,,,,,,,,,,,FALSE
Lincoln University,CA,West,,107,21195,,,,0.465116279,,,,0.8409,0.7463,,FALSE
Southern California Seminary,CA,West,,51,32970,,,9536,0.552631579,,,,,,,FALSE
La Sierra University,CA,West,0.4821,1929,43320,49500,33700,16000,0.520467836,0.482758621,0.51951952,0.574912892,0.4972,0.6319,0.7536,FALSE
Loma Linda University,CA,West,,1050,,80600,72000,15000,0.824308063,0.779840849,0.854077253,0.868778281,,,,FALSE
Long Beach City College,CA,West,,23312,11049,28900,22300,4500,0.246200608,0.230590962,0.345177665,0.392156863,,,,FALSE
Southern California University of Health Sciences,CA,West,,72,22472,,,12815,0.448275862,0.432432432,,,,,,FALSE
Los Angeles Harbor College,CA,West,,7354,15062,32100,25200,3500,0.396226415,0.382022472,,,,,,FALSE
Los Angeles Pierce College,CA,West,,16439,14914,34900,25300,9312,0.327900288,0.321995465,0.362903226,0.351351351,,,,FALSE
Los Angeles Southwest College,CA,West,,5138,12416,24800,19500,5500,0.175438597,0.167741936,,,,,,FALSE
Los Angeles Trade Technical College,CA,West,,11194,12817,28800,20400,5875,0.291005291,0.26908397,,,,,,FALSE
Los Angeles Valley College,CA,West,,14631,15289,31900,25400,6000,0.391908976,0.374442794,0.489361702,,,,,FALSE
The Master's University and Seminary,CA,West,0.658,1171,45043,41700,35500,16169,0.768656716,0.619047619,0.774358974,0.87628866,0.6161,0.6704,0.8686,FALSE
Los Angeles City College,CA,West,,11540,12383,26700,20400,9000,0.32213609,0.306026365,,,,,,FALSE
Los Angeles County College of Nursing and Allied Health,CA,West,,208,,86500,75300,10500,0.718446602,0.642857143,,,,,,FALSE
Los Angeles Mission College,CA,West,,8624,13876,32600,25200,9000,0.448795181,0.465034965,,,,,,FALSE
Los Medanos College,CA,West,,8110,11427,34900,24800,4750,0.463917526,0.388059702,,,,,,FALSE
Argosy University-The Art Institute of California-San Francisco,CA,West,,472,26961,41400,30300,13437.5,0.26831745,0.21943488,0.347314202,0.516835917,0.3181,0.3354,0.4,FALSE
Loyola Marymount University,CA,West,0.5248,6257,62119,61300,45100,19490.5,0.784386617,0.660477454,0.773622047,0.836673347,0.8121,0.7951,0.8955,FALSE
Lu Ross Academy,CA,West,,217,,,,6333,0.47515528,0.46,0.523255814,0.444444444,,,,FALSE
Lyle's College of Beauty,CA,West,,70,,,,,,,,,,,,FALSE
Lyle's College of  Beauty,CA,West,,69,,15500,14600,7000,0.436363636,0.386363636,,,,,,FALSE
Lytles Redwood Empire Beauty College Inc,CA,West,1,158,,18700,20400,6333,0.731034483,0.738095238,,,,,,FALSE
MTI Business College Inc,CA,West,,75,,20200,14900,9500,0.172268908,0.163636364,,,,,,FALSE
MTI College,CA,West,0.9423,781,,33300,24800,8114,0.474243663,0.433986928,0.513761468,0.610687023,,,,FALSE
Brightwood College-Sacramento,CA,West,,319,,24400,17600,8965,0.296148074,0.26377709,0.425,0.46875,,,,FALSE
Brightwood College-San Diego,CA,West,,912,,38500,30800,9431,0.403066813,0.345198676,0.462053571,0.658823529,,,,FALSE
Brightwood College-Vista,CA,West,,494,,30200,24400,7746,0.408333333,0.349406528,0.524249423,0.618705036,,,,FALSE
College of Marin,CA,West,,4190,17803,33700,27800,8000,0.274618585,0.250803859,,,,,,FALSE
Marymount California University,CA,West,,929,50098,35900,27900,14125,0.470430108,0.347560976,0.519607843,0.613207547,0.3457,,0.6253,FALSE
Mendocino College,CA,West,,2983,15151,26300,22800,6000,0.233576642,0.207627119,,,,,,FALSE
Menlo College,CA,West,0.4299,726,57159,50900,33200,16125,0.647058824,0.582417582,0.580357143,0.776699029,0.5288,0.4207,0.7718,FALSE
Merced College,CA,West,,9914,15474,27000,20800,,,,,,,,,FALSE
Merritt College,CA,West,,5524,16095,32600,24100,9000,0.258865248,0.244094488,,,,,,FALSE
Mills College,CA,West,0.871,757,61838,39900,34600,19000,0.687719298,0.630350195,0.717514124,0.757352941,0.6764,0.6917,0.7745,FALSE
MiraCosta College,CA,West,,13808,8559,28900,23300,4750,0.444839858,0.418848168,,,0.3134,,,FALSE
Mission College,CA,West,,5993,15181,34500,28600,4750,0.469483568,0.418181818,,,,,,FALSE
Modern Beauty Academy,CA,West,,40,,19000,14800,7000,0.49122807,0.512820513,,,,,,FALSE
Brightwood College-Los Angeles-Van Nuys,CA,West,,622,,39400,24700,8871,0.408323281,0.377911993,0.460273973,0.529850746,,,,FALSE
Modesto Junior College,CA,West,,16425,14942,30800,22900,,,,,,0.1815,,,FALSE
Moler Barber College,CA,West,,206,,,,7708,0.246575343,0.275862069,,,,,,FALSE
Middlebury Institute of International Studies at Monterey,CA,West,,13,,58200,41900,11995,0.876574307,0.866666667,0.87254902,0.881818182,,,,FALSE
Monterey Peninsula College,CA,West,,6856,12373,31900,24300,5500,0.317507418,0.27016129,0.380952381,,,,,FALSE
Moorpark College,CA,West,,13378,8800,38600,29600,5500,0.418644068,0.371638142,0.479674797,0.620689655,,,,FALSE
Mt San Antonio College,CA,West,,26865,10109,35000,25900,3600,0.411985019,0.388505747,,,,,,FALSE
Mount Saint Mary's University,CA,West,0.8121,2575,52180,53200,51900,21000,0.585889571,0.543859649,0.555084746,0.732824428,0.6168,0.6649,0.775,FALSE
Mt San Jacinto Community College District,CA,West,,14620,11742,28800,22100,4270,0.365384615,0.35106383,,,,,,FALSE
Musicians Institute,CA,West,0.8004,924,40267,30100,22600,6334,0.543357934,0.43963964,0.577205882,0.73151751,0.459,0.7273,0.6964,FALSE
Napa Valley College,CA,West,,5237,17453,37000,31200,7272.5,0.447236181,0.375,,,,,,FALSE
National Holistic Institute,CA,West,,954,,26200,22800,9500,0.534497091,0.48951049,0.605932203,0.733944954,,,,FALSE
National University,CA,West,,7360,27409,59400,48900,15625,0.497939674,0.425752856,0.521016166,0.654491609,0.4,0.4286,0.6923,FALSE
